TIMESTAMPms	M10RAWIMUxacc	M10RAWIMUxmag	M10RAWIMUyacc	M10RAWIMUymag	M10RAWIMUzacc	M10RAWIMUzmag
410100	3328	-340	-2112	224	320	183
410200	3072	-178	-2048	109	-576	319
410300	2496	-56	-1664	21	-2112	343
410400	1536	197	-960	-142	-3200	310
410500	256	294	-192	-247	-3904	231
410600	-448	387	384	-272	-3904	131
410700	-1152	438	896	-341	-3520	26
410800	-1856	467	1344	-325	-3264	-111
410900	-2688	478	1792	-359	-2752	-235
411000	-2944	454	2048	-309	-1792	-327
411100	-3264	448	2176	-331	-1280	-394
411200	-3392	375	2496	-263	-448	-498
411300	-3584	330	2368	-254	576	-587
411400	-3264	172	2240	-127	1536	-670
411500	-2880	81	2048	-87	2624	-739
411600	-2048	-147	1408	91	3648	-672
411700	-896	-242	640	117	4224	-674
411800	320	-424	-256	276	4352	-414
411900	1472	-454	-896	265	3904	-354
412000	2176	-473	-1408	312	3136	-121
412100	2752	-452	-1792	257	2496	-96
412200	3072	-412	-1984	263	1664	91
412300	3136	-382	-2176	212	896	121
412400	3008	-226	-1984	139	-896	297
412500	3072	-159	-1920	19	-960	290
412600	2560	-48	-1728	15	-2176	364
412692	2176	16	-1472	-108	-2624	335
412800	1536	166	-1024	-127	-3200	330
412900	576	262	-320	-273	-3584	254
413000	-576	419	448	-292	-3776	74
413100	-1792	465	1216	-367	-3392	-62
413200	-2752	464	1856	-323	-2432	-296
413300	-3200	448	2176	-355	-1280	-386
413400	-3456	354	2432	-250	-320	-526
413500	-3392	313	2368	-262	576	-599
413600	-3328	163	2240	-117	1408	-672
413700	-2880	88	2048	-117	2688	-714
413800	-2304	-57	1536	35	3456	-697
413900	-1600	-128	1216	40	3968	-705
414000	-320	-295	320	195	4544	-581
414100	64	-355	0	200	4224	-539
414200	1024	-450	-640	292	4096	-335
414300	1920	-471	-1280	278	3456	-229
414400	2688	-441	-1728	283	2368	45
414500	3200	-392	-2112	221	1024	116
414600	3200	-287	-2112	177	0	262
414700	3136	-220	-2048	100	-832	306
414800	2688	-66	-1792	30	-1920	362
414900	2240	-6	-1472	-55	-2688	375
415000	1792	136	-1088	-103	-3136	346
415100	1152	183	-704	-179	-3584	333
415200	448	294	-192	-207	-3904	251
415300	-128	351	192	-276	-3904	195
415400	-320	442	192	-305	-3456	29
415500	-1920	466	1280	-322	-3264	-54
415600	-2560	469	1856	-321	-2432	-272
415700	-3200	440	2240	-315	-1344	-379
415800	-3584	299	2368	-206	64	-590
415900	-3328	190	2304	-137	1536	-649
416000	-2816	-6	1856	4	2816	-698
416100	-1856	-106	1472	16	3712	-676
416200	-960	-257	640	168	4032	-612
416300	-256	-316	192	192	4352	-560
416400	448	-405	-256	266	4288	-442
416500	1088	-442	-704	288	3904	-366
416600	1536	-470	-960	306	3712	-242
416700	2304	-475	-1472	318	3328	-135
416800	2816	-437	-1920	283	1856	51
416900	3136	-409	-2112	273	1152	118
417000	3264	-320	-2112	199	448	224
417100	3200	-252	-2048	171	-512	292
417200	2752	-93	-1856	48	-1664	350
417292	2368	0	-1472	-3	-2368	368
417400	1472	175	-896	-130	-3328	323
417500	768	231	-384	-158	-3840	300
417600	384	299	-256	-213	-3584	243
417700	64	313	64	-220	-3904	236
417800	-128	333	128	-239	-3968	204
417900	-192	350	192	-244	-3840	193
418000	-384	361	256	-252	-3840	173
418100	-448	364	320	-253	-3904	174
418200	-256	363	256	-255	-3840	174
418300	-448	367	384	-252	-3968	175
418400	-512	366	256	-297	-3904	162
418500	-640	359	448	-319	-3840	160
418600	-576	349	448	-359	-3904	160
418700	-448	345	576	-356	-3776	161
418800	-448	340	576	-369	-3904	162
418900	-448	343	448	-366	-3840	159
419000	-576	360	640	-388	-3840	126
419100	-896	383	960	-403	-3712	75
419200	-1280	410	1280	-436	-3392	-24
419300	-1664	421	1728	-439	-3008	-82
419396	-2240	425	1920	-448	-3008	-201
419500	-2368	419	2560	-439	-2304	-256
419600	-2624	383	2688	-401	-960	-409
419700	-2944	347	2944	-361	-320	-488
419800	-3008	234	3008	-247	640	-626
419900	-2624	157	2752	-162	1984	-670
420000	-2176	-9	2240	10	3072	-700
420100	-1536	-85	1472	91	3904	-680
420200	-576	-251	512	257	4352	-551
420300	256	-294	-192	307	4288	-483
420400	960	-357	-960	366	4096	-295
420500	1728	-368	-1792	378	3072	-177
420600	2240	-350	-2240	355	2496	-23
420700	2496	-334	-2560	340	1728	49
420800	2624	-249	-2688	245	-128	210
420900	2560	-183	-2688	177	-896	284
421000	2688	-40	-2432	26	-1088	353
421100	1728	43	-1792	-59	-2944	361
421200	1408	153	-1408	-175	-3200	334
421300	704	216	-704	-239	-3584	299
421400	0	329	64	-358	-3840	171
421500	-832	374	832	-400	-3712	80
421600	-1664	417	1664	-444	-3264	-135
421700	-2368	414	2368	-438	-2240	-248
421800	-2880	361	2944	-384	-1152	-449
421900	-2944	331	3008	-348	-192	-503
422000	-2944	245	3072	-262	640	-609
422100	-2752	208	2880	-223	1536	-637
422200	-2624	109	2624	-120	2240	-688
422300	-2240	60	2176	-68	3072	-694
422400	-1792	-79	1792	74	3520	-679
422500	-960	-151	1024	149	3968	-647
422600	-384	-227	384	222	4352	-577
422700	64	-275	0	279	4288	-512
422800	704	-347	-832	347	3968	-337
422900	1408	-363	-1472	363	3520	-252
422992	1984	-365	-1920	364	3008	-78
423096	2368	-347	-2368	344	2240	8
423200	2688	-282	-2624	275	1088	168
423300	2624	-224	-2688	214	-64	251
423400	2560	-93	-2560	79	-1024	342
423500	2176	-31	-2176	14	-2112	366
423600	1792	94	-1792	-115	-2560	359
423700	832	186	-896	-211	-3776	321
423800	-384	334	256	-357	-4736	173
423900	-640	369	704	-390	-3840	105
424000	-1280	417	1408	-440	-3136	-66
424100	-1984	425	1984	-445	-3008	-152
424200	-2624	407	2432	-429	-2112	-328
424300	-2752	389	2816	-404	-1152	-389
424400	-2880	349	2880	-367	-1216	-482
424500	-2944	299	3072	-309	384	-559
424600	-2816	144	2880	-153	1664	-679
424700	-2304	70	2368	-76	2816	-706
424800	-1600	-102	1728	102	3648	-668
424900	-832	-184	832	192	4160	-622
425000	128	-312	-128	321	4224	-434
425100	1024	-352	-1024	359	4096	-332
425200	1856	-368	-1728	375	3008	-134
425300	2176	-355	-2368	365	2560	-37
425400	2688	-278	-2560	283	1344	166
425500	2688	-234	-2688	229	-192	242
425600	2624	-167	-2624	163	-832	299
425700	2368	-158	-2688	146	-1216	308
425800	2432	-121	-2752	109	-960	327
425900	2432	-108	-2432	93	-1664	340
426000	2240	-34	-2240	20	-1920	363
426100	1984	22	-1984	-42	-2432	362
426200	1280	176	-1344	-201	-3200	325
426300	448	249	-448	-265	-3840	277
426400	-192	348	192	-371	-3840	148
426500	-832	374	832	-397	-3712	89
426600	-1536	421	1600	-444	-3456	-99
426700	-2112	425	2112	-449	-2816	-167
426800	-2624	404	2624	-422	-1920	-343
426900	-2752	384	2944	-401	-1152	-406
427000	-2944	353	2944	-371	-704	-477
427100	-2944	318	3072	-327	64	-531
427200	-3008	271	2944	-280	576	-593
427300	-2752	261	3008	-271	896	-600
427400	-2816	248	2944	-261	1088	-618
427500	-2816	212	2880	-220	1536	-637
427592	-2624	87	2688	-87	2304	-701
427700	-2048	1	1984	-5	3264	-699
427792	-1216	-169	1344	173	4032	-639
427900	-192	-248	256	255	4288	-549
428000	704	-345	-640	354	3904	-355
428100	1408	-363	-1536	374	3584	-228
428200	2176	-350	-2176	351	2432	-7
428300	2496	-322	-2560	325	896	90
428400	2624	-265	-2688	263	576	186
428500	2752	-223	-2688	220	-128	249
428600	2560	-111	-2624	98	-768	330
428700	2368	-60	-2240	50	-1920	358
428800	1920	15	-1984	-34	-2752	367
428900	1728	52	-1856	-67	-2944	368
429000	1408	118	-1536	-146	-3008	349
429100	1024	176	-1024	-193	-3456	330
429200	384	287	-256	-313	-3840	232
429300	-384	348	320	-369	-3776	149
429400	-1280	418	1344	-446	-3392	-75
429500	-2048	426	2176	-443	-2560	-190
429600	-2560	383	2688	-408	-1344	-408
429700	-2880	349	2880	-367	-192	-484
429800	-2880	234	2944	-253	768	-627
429900	-2752	153	2752	-158	1856	-672
430000	-2176	16	2240	-27	3008	-698
430100	-1728	-54	1664	55	3584	-686
430200	-960	-183	960	184	4032	-615
430300	-256	-224	384	230	4288	-575
430400	64	-306	-128	312	4032	-452
430500	832	-335	-896	349	4224	-363
430600	1472	-364	-1472	373	3584	-217
430700	1856	-367	-1792	379	2944	-157
430792	2176	-350	-2112	351	2432	9
430900	2624	-305	-2560	302	1344	125
431000	2688	-169	-2688	158	-192	298
431100	2368	-77	-2368	69	-1600	352
431200	1664	124	-1792	-147	-2560	351
431300	896	206	-896	-221	-3328	317
431400	-192	372	192	-396	-3904	85
431500	-1600	412	1664	-438	-3520	-73
431600	-2368	420	2368	-442	-2752	-260
431700	-2624	410	2560	-429	-1856	-319
431800	-2752	377	2688	-396	-1024	-434
431900	-2880	340	3072	-353	-256	-505
432000	-2816	225	2944	-234	1088	-642
432100	-2752	183	2752	-190	1856	-663
432200	-2560	67	2432	-75	2368	-700
432300	-1984	-10	2048	5	3328	-688
432400	-1216	-174	1216	171	3904	-625
432500	-320	-250	256	249	4160	-554
432600	448	-343	-512	348	4160	-361
432700	1408	-366	-1344	373	3648	-231
432800	2176	-340	-2176	333	3008	40
432900	2560	-242	-2560	232	832	228
433000	2368	-82	-2496	67	-1536	345
433100	2176	-56	-2304	38	-1984	358
433200	2112	-7	-2112	-11	-2368	364
433300	1920	19	-1984	-20	-2432	349
433400	1600	81	-1728	-103	-3136	362
433500	1344	118	-1408	-120	-3136	325
433600	960	182	-960	-207	-3648	324
433700	960	189	-640	-208	-3840	322
433800	832	192	-832	-217	-3584	318
433900	896	207	-832	-227	-3136	301
434000	832	223	-448	-248	-3456	292
434100	448	227	-512	-244	-3776	287
434200	576	225	-448	-260	-3712	290
434292	384	224	-448	-266	-3840	272
434400	448	204	-448	-319	-3712	291
434500	320	202	-512	-354	-3648	269
434600	256	187	-704	-343	-3712	295
434700	256	183	-640	-338	-3776	299
434800	256	187	-384	-347	-3776	293
434900	192	194	-768	-360	-3520	283
435000	128	218	-320	-397	-3968	258
435100	0	231	0	-430	-3840	226
435200	-320	283	640	-519	-3840	113
435300	-640	297	1216	-582	-3584	42
435400	-960	314	1600	-571	-3584	-19
435500	-1152	322	1856	-612	-3072	-84
435600	-1536	323	2496	-585	-2688	-220
435700	-1920	310	3200	-566	-1984	-336
435800	-2048	256	3648	-457	-576	-521
435900	-2112	213	3584	-381	768	-597
436000	-1856	124	3328	-206	1856	-686
436100	-1600	85	2816	-131	2816	-695
436200	-1344	1	2304	33	3520	-688
436300	-896	-46	1408	96	4160	-703
436400	-192	-159	256	328	4288	-489
436500	448	-186	-896	349	3520	-410
436600	960	-213	-1728	427	3712	-245
436700	1216	-216	-2368	431	3008	-169
436800	1472	-198	-2816	384	2176	29
436900	1792	-181	-3072	355	576	104
437000	1664	-156	-3200	311	128	159
437100	1920	-134	-3264	265	-64	220
437200	1920	-83	-3200	154	-384	295
437300	1664	-39	-3072	15	-1408	304
437400	1472	30	-2688	-62	-2240	366
437500	1152	87	-2176	-219	-2816	341
437600	704	169	-1408	-319	-3328	308
437700	256	212	-512	-388	-3776	264
437800	-256	285	576	-528	-3904	91
437900	-832	308	1472	-556	-3520	17
438000	-1344	325	2432	-591	-3008	-168
438100	-1664	323	2752	-582	-2368	-222
438200	-1792	301	3200	-547	-1536	-380
438300	-1984	284	3520	-540	-576	-478
438400	-2048	214	3648	-384	256	-597
438500	-2048	186	3456	-354	1152	-660
438600	-1856	116	3200	-193	2368	-685
438700	-1408	88	2880	-132	3008	-693
438800	-1344	12	2176	5	3584	-691
438900	-896	-32	1664	91	4032	-670
439000	-512	-111	832	236	4096	-588
439100	0	-146	64	301	4288	-526
439200	448	-205	-896	405	4096	-331
439300	1088	-211	-1920	396	3392	-223
439400	1472	-202	-2624	398	2496	-8
439500	1728	-194	-3136	336	1152	79
439600	1728	-133	-3328	260	384	212
439700	1728	-100	-3264	196	-512	265
439800	1728	-22	-3072	51	-1280	340
439900	1408	20	-2688	-31	-2240	356
440000	1152	84	-2176	-156	-2880	358
440100	960	102	-1792	-192	-3328	354
440200	768	163	-1216	-309	-3584	316
440300	576	200	-768	-403	-3200	279
440400	-128	268	192	-500	-3840	143
440500	-640	296	1024	-540	-3776	79
440600	-1088	319	1792	-581	-3328	-71
440700	-1344	324	2368	-589	-2688	-145
440800	-1792	308	3008	-568	-2048	-340
440900	-2048	287	3456	-521	-832	-438
441000	-2176	233	3520	-411	320	-572
441100	-1984	197	3584	-344	1216	-620
441200	-1920	124	3264	-207	2048	-684
441300	-1536	69	2880	-91	3072	-695
441400	-1152	-13	1920	59	3392	-680
441500	-960	-41	1280	107	3904	-665
441600	-576	-71	960	166	4352	-636
441700	-320	-96	704	216	4224	-614
441800	-128	-156	128	322	4160	-499
441900	320	-181	-704	368	4160	-435
442000	832	-214	-1600	424	3776	-240
442100	1280	-216	-2368	422	3200	-123
442200	1664	-173	-3008	340	1920	125
442300	1792	-137	-3264	250	448	232
442400	1728	-37	-3136	74	-1216	336
442500	1600	-5	-2880	8	-1728	354
442600	1216	100	-2240	-178	-2752	359
442700	832	139	-1472	-259	-3392	337
442800	448	201	-768	-369	-3648	278
442900	64	236	-192	-441	-3520	224
443000	-384	291	704	-529	-3776	89
443100	-768	299	1344	-546	-3840	61
443200	-1088	320	1792	-578	-3392	-61
443300	-1344	323	2176	-587	-2816	-131
443400	-1664	316	2944	-569	-2368	-302
443500	-1984	300	3392	-538	-1280	-388
443600	-2048	243	3712	-430	-192	-548
443700	-2112	196	3584	-340	1024	-622
443800	-1792	76	3136	-115	2496	-705
443900	-1280	19	2432	-8	3392	-693
444000	-832	-67	1536	154	3904	-652
444100	-384	-103	704	225	3968	-599
444200	-64	-171	-64	343	4288	-482
444300	384	-187	-896	374	3904	-402
444400	896	-220	-1728	426	3072	-228
444500	1280	-216	-2304	425	2688	-164
444592	1408	-217	-2752	419	2496	-76
444700	1600	-207	-2944	406	2240	-26
444800	1856	-186	-3072	357	1536	101
444900	1792	-165	-3264	321	768	152
445000	1856	-116	-3328	221	192	250
445100	1728	-79	-3200	157	-576	301
445200	1600	15	-2880	-33	-1728	361
445300	1216	67	-2240	-118	-2816	366
445400	896	163	-1536	-307	-3200	318
445500	192	222	-448	-401	-3712	255
445600	-320	293	704	-536	-3904	82
445700	-896	309	1664	-563	-3904	11
445800	-1280	325	2368	-587	-3136	-155
445900	-1536	322	2944	-582	-2560	-241
446000	-1856	294	3264	-529	-1344	-410
446100	-2304	274	3520	-493	-448	-474
446200	-1984	234	3584	-407	448	-576
446300	-2176	192	3520	-331	960	-633
446400	-1920	135	3264	-224	1920	-685
446500	-1664	108	2880	-169	2752	-697
446600	-1408	17	2560	4	3200	-696
446700	-1024	-39	1600	104	3968	-670
446800	-320	-138	704	285	4288	-547
446900	192	-183	-448	358	4288	-446
447000	832	-222	-1600	427	3840	-140
447100	1408	-209	-2752	395	2240	6
447200	1792	-141	-3200	269	576	212
447300	1856	-101	-3264	195	-192	281
447400	1664	-20	-3008	35	-1408	348
447500	1536	9	-2752	-17	-1984	361
447600	1280	65	-2240	-118	-2752	366
447700	1152	97	-1984	-177	-2752	360
447800	832	131	-1600	-241	-3264	343
447900	704	146	-1344	-262	-3520	336
448000	512	174	-1024	-321	-3648	308
448100	320	198	-640	-359	-3712	285
448200	128	218	-256	-394	-3840	260
448300	64	220	-256	-401	-3776	243
448400	64	211	-128	-420	-3840	249
448500	64	200	-64	-433	-3840	247
448600	64	178	-128	-450	-3904	256
448700	-64	173	-128	-451	-3904	255
448800	0	176	-192	-455	-3840	254
448900	64	173	-64	-465	-3904	245
449000	-256	209	448	-541	-4480	170
449100	-448	230	1024	-602	-3712	70
449200	-768	247	1984	-644	-3520	-44
449300	-960	250	2432	-657	-3008	-86
449400	-1024	254	2688	-652	-2496	-201
449500	-1280	252	3200	-651	-2496	-259
449600	-1408	238	3456	-614	-2368	-367
449700	-1408	230	3648	-595	-704	-413
449800	-1472	195	3840	-482	-128	-549
449900	-1472	167	3840	-406	896	-609
450000	-1408	95	3520	-187	2048	-690
450100	-1088	45	2752	-43	3328	-694
450200	-576	-50	1472	238	4032	-588
450300	-64	-82	0	331	4160	-494
450400	320	-119	-1280	428	4032	-299
450500	832	-125	-2176	437	3200	-161
450596	960	-115	-3008	402	2240	9
450700	1280	-103	-3456	367	1344	90
450800	1280	-73	-3584	258	512	220
450900	1280	-43	-3584	184	-448	276
451000	1152	11	-3200	-5	-1216	353
451100	1024	32	-2944	-37	-2048	360
451200	960	68	-2624	-154	-2496	365
451300	768	92	-2112	-218	-3072	358
451400	384	159	-1280	-411	-3456	288
451500	0	189	-128	-489	-3840	221
451600	-320	235	896	-621	-3840	46
451700	-768	248	1984	-646	-3520	-50
451800	-1152	246	2944	-643	-2560	-267
451900	-1408	239	3584	-609	-1536	-372
452000	-1472	209	3904	-524	-448	-506
452100	-1536	195	3968	-485	192	-545
452200	-1536	157	3776	-378	1088	-630
452300	-1344	134	3520	-304	1792	-668
452400	-1216	88	3200	-170	2624	-700
452500	-1088	62	2752	-114	2944	-697
452600	-896	32	2368	-6	3520	-692
452700	-704	11	1856	52	3776	-677
452796	-512	-19	1408	126	4096	-651
452900	-384	-29	1088	155	4096	-637
453000	-192	-63	640	249	4288	-577
453100	0	-82	0	308	4288	-519
453200	192	-110	-768	396	4096	-385
453300	576	-121	-1536	421	3840	-310
453400	832	-126	-2304	432	3392	-144
453500	1088	-123	-2944	418	2560	-49
453600	1216	-96	-3392	330	1472	127
453700	1280	-72	-3584	257	448	216
453800	1216	2	-3328	43	-960	340
453900	1024	39	-2880	-65	-2240	363
454000	768	98	-2240	-241	-2880	353
454100	512	118	-1664	-294	-3392	342
454200	192	162	-896	-414	-3840	284
454300	64	185	-256	-476	-3840	240
454400	-128	207	256	-534	-4096	181
454500	-320	216	640	-563	-3904	143
454600	-832	232	1664	-618	-4160	44
454700	-704	241	1792	-640	-3520	-27
454800	-1024	251	2496	-658	-2944	-167
454900	-1216	251	2880	-648	-2240	-253
455000	-1344	227	3648	-586	-1408	-420
455100	-1472	214	3840	-541	-448	-493
455200	-1472	161	3968	-385	512	-621
455300	-1408	125	3648	-280	1856	-670
455400	-1152	28	2944	2	3200	-686
455500	-640	-18	1728	140	3968	-644
455600	-128	-86	192	336	4288	-488
455700	320	-107	-896	388	4032	-405
455800	640	-125	-1728	439	3840	-228
455900	896	-126	-2496	432	3136	-131
456000	1152	-119	-3136	410	1984	-5
456100	1216	-113	-3392	373	1664	77
456200	1344	-77	-3584	277	896	204
456300	1344	-71	-3712	259	64	228
456400	1024	-35	-3712	158	-192	291
456500	1216	-18	-3328	105	-1344	326
456600	1088	52	-3008	-97	-1984	366
456700	768	75	-2368	-169	-2752	363
456800	512	143	-1728	-357	-3264	311
456900	192	175	-640	-465	-3648	251
457000	-256	226	448	-588	-3840	100
457100	-640	239	1536	-634	-3520	12
457200	-960	254	2496	-655	-3008	-197
457300	-1216	249	3264	-638	-2240	-309
457400	-1472	223	3712	-567	-1280	-447
457500	-1536	203	3904	-497	64	-556
457600	-1536	148	3904	-344	960	-643
457700	-1408	121	3520	-270	1984	-673
457800	-1152	77	3072	-140	2560	-694
457900	-896	63	2688	-95	3264	-696
458000	-768	16	2176	47	3776	-680
458100	-192	-14	1536	118	4096	-652
458200	-128	-63	704	261	4224	-575
458300	0	-87	-128	320	4480	-491
458400	448	-126	-1472	439	3712	-215
458500	896	-116	-2624	379	2688	-67
458600	1216	-77	-3392	288	1088	190
458700	1216	-46	-3520	187	-128	275
458800	1152	53	-3136	-106	-1344	361
458900	768	78	-2368	-177	-3008	362
459000	640	100	-1920	-253	-3200	348
459100	320	118	-1600	-292	-3456	337
459200	-448	127	-1216	-339	-3712	321
459300	640	149	-1024	-401	-3840	280
459400	256	159	-640	-416	-3840	282
459500	64	173	-384	-468	-3840	241
459600	64	171	-320	-443	-3776	260
459700	0	171	-320	-442	-3712	267
459800	64	172	-256	-450	-3840	263
459900	128	166	-192	-449	-3712	265
460000	64	140	-192	-480	-3840	266
460100	64	128	-256	-483	-3776	268
460200	64	104	-192	-504	-3840	270
460300	-128	101	-448	-522	-3776	230
460400	-64	98	-320	-505	-3840	267
460500	-192	106	64	-564	-4032	193
460600	0	109	-64	-588	-3520	200
460700	-128	116	640	-644	-3840	135
460800	-320	128	1664	-728	-3776	-53
460900	-384	127	2560	-734	-3136	-107
461000	-448	131	3072	-726	-2368	-236
461100	-512	130	3520	-707	-2048	-310
461200	-640	122	3904	-632	-1216	-461
461300	-640	123	4096	-589	0	-580
461400	-640	93	3968	-333	1280	-674
461500	-960	87	3392	-264	2368	-735
461600	-320	46	2368	113	3712	-648
461700	-192	29	832	243	4160	-570
461800	0	6	-704	408	4160	-332
461900	192	-2	-2048	432	3712	-233
462000	320	-2	-2816	425	3072	-84
462100	256	0	-3200	396	1920	10
462200	384	6	-3712	314	1344	149
462300	448	22	-3840	225	448	181
462400	384	35	-3776	65	-320	320
462500	320	55	-3200	-108	-1984	332
462600	192	63	-2752	-180	-2624	365
462700	128	73	-2240	-274	-2944	357
462800	128	95	-1472	-476	-3328	283
462900	-64	110	-128	-580	-3840	211
462992	-192	116	896	-652	-3840	124
463100	-384	130	2240	-735	-3264	-111
463200	-512	127	3520	-677	-2176	-387
463300	-640	124	4032	-660	-832	-498
463400	-640	100	4096	-417	704	-631
463500	-512	94	3776	-346	2048	-699
463600	-512	71	3072	-121	2944	-694
463700	-384	60	2432	-28	3840	-686
463800	-256	39	1280	190	4032	-602
463900	-64	32	320	235	4160	-585
464000	-64	19	-128	350	4480	-453
464092	0	14	-1152	385	4224	-404
464200	192	4	-1920	435	3840	-202
464300	256	9	-2752	404	2816	-120
464400	384	10	-3392	352	1984	96
464500	384	20	-3712	231	768	196
464600	384	40	-3712	56	-512	328
464700	320	50	-3264	-98	-1664	362
464800	128	94	-1856	-449	-3200	298
464900	-64	98	-448	-552	-3840	228
465000	-128	121	640	-662	-3904	107
465100	-256	121	1600	-707	-3584	6
465200	-320	131	2560	-737	-3200	-190
465300	-576	121	3584	-700	-2176	-313
465400	-704	122	3904	-628	-576	-460
465500	-640	113	4032	-584	-64	-512
465600	-512	95	3968	-364	1408	-653
465700	-512	86	3584	-274	2432	-681
465800	-384	64	2816	-72	3264	-688
465900	-384	54	2048	29	3776	-670
466000	-192	30	960	245	4160	-562
466100	-64	20	-128	319	4352	-485
466200	128	7	-1344	431	3968	-240
466300	256	3	-2688	416	3072	-63
466400	448	18	-3584	357	1280	205
466500	384	26	-3776	154	-320	287
466600	320	38	-3392	44	-1600	331
466700	256	59	-2816	-162	-2496	364
466800	128	73	-1920	-286	-3200	348
466900	0	100	-832	-507	-3584	264
467000	-64	108	128	-570	-3904	207
467100	-128	121	832	-660	-3904	105
467200	-512	132	2688	-726	-3712	-81
467300	-448	130	3200	-713	-2432	-247
467400	-704	128	3648	-709	-1408	-312
467500	-640	123	4096	-660	-704	-493
467600	-704	114	4032	-564	320	-536
467700	-640	104	3968	-445	1216	-618
467800	-576	91	3712	-365	2048	-655
467900	-448	72	3200	-145	3008	-696
468000	-320	56	2112	-29	3648	-685
468100	-192	42	1216	152	4096	-625
468200	-128	25	192	235	4288	-571
468300	64	15	-704	372	4288	-421
468400	128	4	-1856	416	3840	-330
468500	192	4	-2496	436	2816	-146
468600	384	2	-3200	422	2368	-64
468700	384	8	-3648	369	1280	69
468800	384	9	-3776	332	832	117
468900	320	25	-3840	194	-64	256
469000	320	36	-3712	81	-1216	313
469100	320	52	-3136	-70	-2112	358
469200	256	57	-2560	-157	-2688	363
469300	128	85	-1728	-371	-3328	332
469400	0	95	-704	-472	-3712	287
469500	-128	114	320	-624	-3776	153
469600	-320	118	1536	-686	-3712	63
469700	-384	131	2432	-735	-3008	-146
469800	-576	131	3584	-724	-1984	-268
469900	-576	124	3968	-642	-960	-442
470000	-640	117	4096	-590	-384	-507
470100	-640	100	4032	-424	1024	-628
470200	-448	86	3584	-267	2048	-681
470300	-320	71	3008	-127	2944	-691
470400	-256	60	2176	-3	4096	-681
470500	-128	28	384	265	4160	-548
470600	64	20	-1152	330	4928	-480
470700	128	8	-1600	420	3968	-299
470800	192	4	-2560	431	3136	-193
470900	320	6	-3328	373	2048	52
470996	448	14	-3776	297	576	164
471100	384	35	-3776	102	-384	304
471200	320	44	-3200	-11	-1984	346
471300	192	61	-2816	-168	-2432	358
471400	192	69	-2176	-237	-2944	361
471500	128	82	-1664	-353	-3328	328
471600	128	86	-1216	-386	-3520	327
471700	64	91	-960	-430	-3712	300
471800	0	93	-640	-449	-4032	299
471900	0	96	-704	-456	-3776	283
472000	0	94	-640	-460	-3712	292
472100	-64	92	-640	-464	-3712	283
472200	0	80	-704	-465	-3776	295
472300	-64	59	-768	-462	-3712	297
472400	-128	47	-1152	-461	-3648	309
472500	-64	36	-832	-461	-3712	310
472600	-128	37	-960	-468	-3712	309
472700	-128	33	-576	-498	-3840	292
472800	-128	30	-256	-554	-3840	260
472900	-64	21	448	-661	-3840	165
473000	-64	25	1152	-711	-3712	96
473100	-64	15	2496	-774	-3456	-97
473200	0	24	3200	-774	-2560	-182
473300	-64	19	3328	-759	-2176	-274
473400	0	28	3840	-738	-1344	-345
473500	0	33	3968	-613	-256	-521
473600	64	45	4032	-506	1152	-596
473700	64	69	3392	-192	2752	-693
473800	0	79	2112	-28	3840	-675
473900	-128	94	704	199	4224	-573
474000	-64	100	-512	295	4288	-490
474100	-64	107	-1728	389	3904	-295
474200	-128	106	-2688	412	2944	-178
474300	-128	98	-3392	361	2048	36
474400	-192	90	-3648	270	320	169
474500	-192	83	-3776	91	-576	247
474600	-128	75	-3776	76	-768	305
474700	-192	56	-3072	-166	-2048	362
474800	-64	49	-2112	-300	-2880	358
474900	-128	36	-896	-524	-3712	277
475000	-64	31	256	-622	-3840	205
475100	-64	25	1536	-754	-3584	-4
475200	-128	24	2624	-775	-2752	-102
475300	64	24	3648	-722	-1728	-378
475400	0	36	4096	-663	-256	-479
475500	0	50	4096	-449	832	-635
475600	-64	63	3648	-300	2496	-690
475700	0	76	2624	-107	3200	-697
475800	-64	82	1920	-24	3840	-671
475900	-128	93	960	157	3904	-610
476000	-192	100	0	249	3648	-544
476100	-64	103	-832	345	3968	-423
476200	-128	106	-1856	393	3776	-312
476300	-128	102	-2752	399	2816	-75
476400	-128	91	-3584	363	1664	33
476500	-128	79	-3776	217	320	221
476600	-192	71	-3776	127	-704	277
476700	-128	55	-3392	-83	-1600	355
476800	-64	49	-2624	-185	-2816	373
476900	-128	35	-1856	-389	-3264	337
477000	256	30	-64	-499	-3840	294
477100	-64	20	192	-651	-3904	175
477200	-64	19	1152	-708	-3328	97
477300	-64	24	2048	-774	-3264	-40
477400	-64	18	2688	-777	-2560	-100
477500	-64	20	3584	-752	-2176	-293
477608	0	34	4096	-650	-1088	-459
477700	0	33	4160	-589	64	-542
477800	0	40	4032	-495	1280	-599
477900	-64	59	3392	-230	2624	-689
478000	-64	74	2240	-55	3712	-680
478100	-64	95	448	301	4224	-482
478200	-64	104	-1728	397	3904	-276
478300	-192	94	-3392	303	2240	90
478400	-192	84	-3840	239	256	197
478500	-128	67	-3712	-4	-896	336
478600	-192	59	-2880	-143	-2496	362
478700	-192	43	-1920	-364	-3328	343
478800	-128	38	-1152	-441	-3712	324
478900	-64	36	-512	-532	-3904	277
479000	-128	36	-384	-533	-3840	276
479100	-128	35	-384	-525	-3840	276
479200	-128	34	-384	-534	-3776	278
479300	-64	34	-384	-533	-3776	279
479400	-128	35	-384	-533	-3776	278
