TIMESTAMPms	M202RAWIMUxacc	M202RAWIMUxmag	M202RAWIMUyacc	M202RAWIMUymag	M202RAWIMUzacc	M202RAWIMUzmag
504888	1024	-665	640	-142	4224	-809
504984	512	-626	384	-117	4352	-845
505088	-256	-516	64	-65	4416	-911
505188	-960	-447	-192	-32	4224	-932
505288	-1984	-302	-576	39	3904	-947
505388	-2688	-186	-896	96	3328	-926
505488	-3136	-134	-1088	114	2752	-908
505588	-3520	-42	-1280	167	2112	-850
505688	-3776	-1	-1280	185	1472	-819
505788	-3904	78	-1344	219	640	-722
505888	-3776	106	-1344	228	-192	-667
505984	-3648	132	-1280	245	-896	-561
506084	-3328	134	-1088	252	-1600	-558
506192	-3200	129	-1088	243	-1792	-480
506284	-2816	125	-896	242	-2240	-442
506392	-2432	102	-768	230	-2752	-356
506484	-1984	82	-640	219	-3008	-314
506584	-1600	49	-384	209	-3136	-274
506684	-1408	53	-384	208	-3264	-277
506784	-1408	48	-320	206	-3328	-267
506884	-1152	-23	-256	173	-3392	-197
507008	-192	-54	64	156	-3456	-171
507088	-64	-77	128	138	-3648	-151
507188	64	-101	256	136	-3648	-141
507288	320	-135	320	114	-3584	-129
507388	704	-194	448	89	-3456	-100
507488	1600	-333	832	-5	-3136	-85
507588	2304	-391	1152	-2	-2752	-85
507688	2752	-446	1280	-30	-2304	-98
507788	2816	-457	1280	-38	-2176	-100
507888	3008	-517	1408	-61	-1920	-117
507984	3264	-545	1472	-79	-1600	-131
508084	3456	-616	1600	-116	-1024	-176
508184	3648	-692	1728	-154	-448	-250
508284	3776	-725	1792	-164	192	-294
508384	3712	-768	1728	-189	1024	-397
508492	3520	-786	1728	-194	1856	-456
508592	3136	-790	1408	-195	2688	-570
508692	2624	-774	1344	-189	3136	-623
508792	1856	-700	960	-156	3840	-775
508892	640	-625	512	-117	4288	-847
508984	-128	-535	128	-73	4416	-907
509092	-832	-491	-128	-52	4352	-921
509184	-1216	-410	-384	-8	4096	-939
509292	-1856	-321	-576	29	3968	-955
509392	-2240	-285	-704	49	3776	-946
509484	-2688	-248	-832	65	3392	-949
509588	-2944	-195	-1024	95	3008	-926
509688	-3200	-130	-1088	124	2752	-910
509784	-3392	-110	-1152	131	2368	-897
509884	-3456	-79	-1280	147	2112	-877
510000	-3584	-62	-1280	157	1856	-869
510088	-3648	-17	-1344	172	1600	-836
510188	-3776	6	-1280	184	1152	-815
510288	-3840	38	-1344	204	768	-777
510388	-3840	60	-1344	212	448	-754
510488	-3840	93	-1344	221	64	-695
510588	-3776	105	-1344	227	-384	-667
510688	-3648	129	-1280	215	-832	-627
510788	-3456	132	-1216	242	-1344	-532
510888	-3200	136	-1088	243	-1728	-489
510984	-2880	123	-960	156	-2304	-455
511084	-2496	104	-832	231	-2688	-366
511192	-2048	75	-576	214	-3008	-302
511284	-1664	45	-448	209	-3200	-271
511392	-1088	0	-192	181	-3392	-220
511484	-640	-25	-64	168	-3520	-198
511584	-256	-67	128	148	-3648	-159
511688	64	-90	192	141	-3648	-148
511788	320	-136	320	111	-3648	-124
511888	960	-168	576	99	-3456	-111
512000	1280	-238	704	69	-3328	-95
512088	1600	-304	832	50	-3200	-78
512188	1984	-334	1024	-24	-3008	-114
512288	2432	-412	1152	-16	-2624	-87
512388	2688	-443	1280	-29	-2368	-102
512488	2944	-505	1408	-64	-2048	-114
512588	3200	-538	1536	-77	-1664	-129
512688	3456	-608	1664	-110	-1152	-178
512788	3648	-645	1664	-125	-576	-200
512888	3776	-708	1728	-162	64	-266
512984	3840	-729	1728	-174	448	-300
513084	3712	-767	1792	-188	1024	-390
513192	3584	-782	1600	-195	1856	-431
513284	3200	-787	1600	-193	2432	-547
513384	2752	-779	1344	-189	3200	-616
513484	2432	-770	1152	-189	3456	-638
513584	2048	-747	1024	-176	3712	-690
513684	1344	-670	704	-136	4160	-806
513784	384	-576	320	-92	4352	-878
513884	-320	-519	0	-70	4416	-910
514000	-1408	-364	-448	-26	4224	-962
514088	-2240	-292	-704	48	3840	-946
514188	-2816	-168	-896	102	3136	-918
514288	-3264	-115	-1088	126	2496	-896
514388	-3584	-35	-1280	169	1984	-852
514488	-3776	1	-1408	155	1344	-818
514588	-3840	61	-1408	214	640	-743
514688	-3840	87	-1344	221	-64	-711
514788	-3776	114	-1344	236	-448	-645
514888	-3648	126	-1216	244	-960	-541
514984	-3264	131	-1152	242	-1664	-480
515092	-2560	104	-832	225	-2496	-353
515192	-1984	56	-576	208	-3136	-286
515292	-1024	-4	-256	180	-3392	-214
515392	-640	-25	0	167	-3584	-190
515484	-192	-85	128	111	-3584	-149
515584	256	-116	320	126	-3584	-131
515684	704	-191	512	90	-3456	-106
515784	1216	-229	704	70	-3328	-94
515884	1792	-333	896	22	-3072	-87
516000	2368	-426	1152	-23	-2688	-99
516088	2752	-469	1344	-43	-2368	-102
516188	3136	-555	1472	-84	-1856	-138
516288	3392	-597	1664	-103	-1280	-166
516388	3648	-678	1728	-143	-640	-233
516588	3712	-767	1728	-184	832	-375
516688	3648	-782	1728	-200	1664	-438
516788	3328	-786	1536	-201	2496	-545
516888	2944	-787	1408	-193	3072	-582
516984	2496	-756	1280	-182	3392	-679
517092	1600	-707	832	-192	4096	-780
517192	768	-628	448	-118	4352	-844
517292	0	-579	128	-89	4416	-882
517392	-640	-478	-64	-43	4352	-925
517488	-1344	-422	-384	-18	4160	-938
517584	-2048	-297	-704	46	3904	-946
517684	-2752	-230	-896	76	3392	-937
517788	-3200	-114	-1088	128	2688	-896
517884	-3520	-51	-1280	161	2112	-861
518008	-3648	-25	-1344	172	1600	-851
518088	-3776	36	-1408	198	1088	-780
518188	-3904	61	-1344	178	512	-774
518288	-3840	99	-1408	234	64	-674
518388	-3712	124	-1280	242	-832	-606
518488	-3456	137	-1152	163	-1472	-609
518588	-3392	130	-1216	242	-1600	-545
518688	-3072	132	-1088	244	-1920	-480
518788	-2816	130	-960	242	-2240	-451
518888	-2496	110	-832	232	-2496	-371
518984	-1984	84	-640	215	-3008	-319
519092	-1152	14	-256	186	-3328	-227
519184	-576	-59	0	146	-3520	-158
519284	0	-115	192	126	-3584	-136
519384	704	-202	512	83	-3520	-105
519492	1280	-252	768	61	-3392	-90
519592	1920	-369	1024	4	-3072	-84
519692	2560	-424	1280	-27	-2496	-89
519784	3008	-534	1408	-77	-1984	-129
519892	3392	-590	1600	-102	-1152	-158
519988	3648	-694	1664	-147	-384	-247
520092	3776	-726	1728	-168	512	-295
520184	3584	-778	1664	-256	1472	-447
520284	3328	-791	1600	-200	2240	-492
520392	2816	-780	1280	-190	3072	-611
520484	2240	-730	1152	-169	3584	-735
520588	1344	-682	832	-145	4096	-791
520688	384	-558	320	-87	4352	-893
520784	-384	-497	0	-53	4416	-918
520884	-1280	-358	-320	10	4224	-944
521000	-2112	-318	-704	-6	3840	-970
521088	-2624	-229	-832	76	3520	-944
521188	-3008	-181	-1088	101	2944	-931
521288	-3456	-76	-1216	149	2432	-877
521388	-3648	-30	-1344	173	1792	-842
521488	-3776	65	-1472	218	640	-740
521588	-3840	95	-1408	231	-128	-690
521688	-3648	120	-1280	205	-768	-633
521788	-3456	129	-1216	249	-1152	-568
521888	-3328	131	-1152	249	-1472	-543
521984	-3264	134	-1216	226	-1664	-544
522088	-3136	125	-1088	250	-1856	-478
522188	-2624	117	-832	242	-2368	-420
522288	-2496	116	-832	240	-2624	-396
522388	-2240	98	-704	235	-2816	-358
522488	-2240	95	-704	229	-2816	-345
522588	-1792	60	-576	209	-3072	-281
522688	-1088	30	-320	194	-3328	-254
522788	-1024	16	-192	192	-3392	-231
522888	-1024	12	-128	191	-3520	-224
522984	-832	0	-64	151	-3456	-231
523092	-448	-35	0	166	-3520	-189
523184	-320	-48	0	156	-3520	-173
523284	-256	-63	128	148	-3584	-161
523392	-192	-71	128	156	-3648	-161
523484	-128	-70	64	160	-3520	-167
523584	0	-72	192	160	-3584	-159
523688	0	-83	192	163	-3648	-154
523784	64	-89	128	168	-3648	-156
523884	64	-94	192	170	-3520	-153
524000	64	-99	192	150	-3648	-195
524088	64	-95	192	181	-3584	-154
524188	64	-98	256	179	-3648	-153
524288	128	-103	192	178	-3648	-149
524388	128	-105	192	182	-3584	-148
524488	128	-107	320	182	-3584	-149
524588	320	-116	448	176	-3520	-144
524688	256	-115	384	174	-3520	-143
524788	256	-151	512	148	-3456	-121
524888	512	-186	576	121	-3456	-109
524984	1216	-260	1024	74	-3328	-89
525092	1600	-308	1280	35	-3072	-88
525192	2176	-399	1664	-31	-2688	-87
525292	2432	-436	1920	-62	-2304	-101
525392	2816	-522	2112	-121	-1728	-132
525488	3072	-561	2240	-186	-1216	-178
525584	3328	-656	2368	-216	-192	-246
525684	3456	-683	2432	-231	448	-282
525784	3392	-717	2432	-258	1088	-359
525884	3328	-736	2304	-271	1664	-422
526000	3072	-748	2240	-271	2112	-473
526088	2944	-746	2048	-269	2624	-564
526188	2304	-721	1664	-258	3456	-669
526288	1728	-689	1280	-226	3776	-743
526388	1024	-638	832	-189	4160	-811
526488	-128	-457	0	-58	4352	-926
526588	-1536	-353	-832	10	4032	-947
526688	-2560	-171	-1472	147	3264	-920
526788	-3072	-105	-1792	193	2304	-890
526888	-3328	-8	-1984	260	1152	-799
526984	-3648	13	-2176	271	576	-765
527092	-3520	69	-2048	313	-192	-668
527192	-3264	94	-1856	326	-832	-562
527292	-2944	92	-1664	326	-1664	-518
527384	-2816	86	-1536	321	-1920	-429
527488	-2176	72	-1152	302	-2624	-379
527588	-1664	38	-832	284	-3072	-296
527688	-1344	4	-512	223	-3328	-268
527788	-960	-58	-256	213	-3392	-185
527888	-192	-96	64	184	-3456	-151
527984	576	-227	640	97	-3520	-95
528088	1408	-293	1152	15	-3136	-84
528188	2240	-423	1664	-46	-2624	-92
528288	2688	-479	1984	-89	-1984	-111
528388	3072	-609	2176	-172	-1088	-186
528488	3456	-695	2368	-238	-64	-307
528588	3392	-730	2432	-258	1024	-386
528688	3200	-752	2176	-270	2112	-488
528788	2880	-750	1984	-269	2624	-535
528888	2496	-725	1728	-251	3200	-657
528984	1856	-696	1408	-263	3776	-738
529088	1088	-639	960	-187	4096	-813
529188	384	-576	384	-143	4416	-862
529288	-448	-421	-256	-33	4352	-940
529388	-1728	-332	-896	35	3968	-947
529488	-2688	-145	-1472	154	3136	-923
529588	-3200	-68	-1856	217	1984	-855
529688	-3520	61	-2112	306	576	-686
529788	-3264	95	-1856	322	-960	-565
529888	-2240	69	-1216	301	-2496	-362
529984	-1728	54	-896	263	-3008	-323
530084	-1664	8	-768	263	-3136	-255
530192	-896	-50	-320	212	-3456	-194
530292	0	-87	192	190	-3584	-162
530384	-64	-195	448	114	-3456	-105
530484	960	-232	896	87	-3328	-93
530584	1792	-310	1344	31	-3136	-84
530684	1984	-371	1472	-14	-2816	-83
530784	2432	-456	1664	-65	-2304	-99
530884	2944	-490	1984	-91	-1856	-121
531008	3200	-581	2240	-158	-1024	-173
531088	3328	-631	2304	-199	-512	-214
531188	3520	-692	2432	-231	512	-286
531288	3456	-731	2304	-256	1152	-387
531388	3264	-741	2240	-269	1728	-435
531488	3008	-755	2112	-266	2368	-540
531588	2432	-736	1664	-254	3008	-632
531688	1984	-713	1408	-239	3712	-686
531788	1600	-703	1152	-230	3904	-720
531888	1216	-637	960	-183	4160	-811
531984	512	-596	512	-154	4352	-846
532084	-320	-481	0	-72	4352	-920
532184	-1088	-412	-576	-27	4224	-939
532284	-1920	-269	-1024	72	3840	-950
532384	-2624	-195	-1408	117	3136	-929
532488	-3072	-85	-1792	199	2240	-869
532588	-3392	46	-1920	282	1344	-728
532688	-3392	87	-1920	308	-192	-632
532788	-2816	89	-1600	311	-1792	-435
532888	-2304	74	-1152	300	-2496	-365
532984	-1600	-7	-704	245	-3136	-223
533088	-832	-58	-192	203	-3520	-184
533188	256	-198	512	114	-3584	-106
533288	1216	-263	896	67	-3392	-92
533388	1920	-378	1408	-11	-2880	-85
533488	2304	-431	1728	-52	-2496	-96
533588	2880	-536	2048	-121	-1792	-134
533688	3264	-581	2176	-153	-896	-175
533788	3392	-648	2304	-202	-320	-232
533888	3456	-684	2304	-224	384	-281
533984	3328	-737	2240	-253	1344	-393
534088	3136	-752	2048	-267	2240	-518
534188	2816	-754	1984	-263	2816	-563
534288	2368	-722	1664	-244	3392	-672
534388	1728	-700	1280	-225	3776	-724
534488	1088	-629	832	-175	4224	-820
534588	320	-578	256	-142	4416	-864
534688	-448	-462	-128	-62	4416	-927
534788	-1216	-403	-576	-18	4096	-943
534888	-1920	-285	-960	63	3840	-949
534984	-2432	-225	-1344	63	3328	-932
535092	-2944	-122	-1664	173	2624	-893
535192	-3328	-41	-1792	229	1920	-843
535284	-3392	-1	-1920	254	1280	-793
535392	-3520	53	-2048	282	448	-713
535484	-3520	72	-1984	304	-128	-657
535584	-3328	103	-1856	319	-960	-546
535684	-3008	103	-1600	287	-1728	-492
535788	-2496	84	-1280	302	-2432	-391
535888	-1984	67	-960	292	-2816	-349
536000	-1600	35	-768	265	-3264	-287
536088	-1344	23	-512	259	-3328	-266
536188	-1024	-11	-384	237	-3392	-230
536288	-704	-34	-128	222	-3456	-202
536388	-320	-66	64	194	-3584	-169
536488	-192	-72	128	163	-3584	-192
536588	0	-77	192	192	-3648	-170
536688	0	-73	256	190	-3520	-168
536788	-256	-75	192	192	-3520	-165
536888	-64	-71	128	192	-3584	-170
536984	-192	-78	192	189	-3520	-168
537092	-192	-86	128	199	-3648	-162
537192	-128	-98	128	224	-3584	-159
537292	64	-110	192	209	-3584	-161
537392	64	-111	256	208	-3584	-152
537488	64	-121	256	180	-3648	-179
537588	0	-126	320	209	-3584	-150
537684	64	-135	384	209	-3648	-145
537784	128	-139	448	205	-3584	-142
537884	192	-151	512	201	-3584	-138
538008	256	-152	576	194	-3520	-135
538088	256	-158	640	189	-3520	-133
538188	256	-163	576	183	-3584	-129
538288	320	-178	704	168	-3520	-124
538388	640	-233	896	110	-3456	-95
538488	960	-270	1280	77	-3264	-88
538588	1472	-363	1792	-21	-2944	-87
538688	1984	-415	2304	-115	-2432	-114
538788	2432	-522	2624	-189	-1600	-152
538888	2752	-564	3072	-225	-704	-187
538984	2816	-613	3072	-277	-256	-260
539092	2880	-642	3008	-307	704	-311
539192	2752	-685	2880	-341	1920	-498
539292	2176	-652	2304	-307	3264	-703
539384	1344	-619	1472	-271	3968	-766
539492	640	-541	704	-192	4352	-860
539584	64	-516	192	-150	4352	-886
539692	-384	-434	-320	-66	4352	-934
539784	-960	-400	-832	-36	4224	-940
539892	-1600	-305	-1408	60	3904	-947
539984	-1920	-266	-1792	106	3456	-945
540088	-2304	-181	-2048	185	2880	-911
540188	-2624	-144	-2368	226	2240	-889
540288	-2816	-91	-2496	283	1664	-849
540388	-2944	-56	-2624	315	1152	-805
540488	-2944	-8	-2624	356	320	-727
540588	-2880	3	-2560	371	-192	-696
540688	-2816	37	-2496	398	-832	-593
540788	-2560	39	-2240	395	-1600	-497
540888	-2368	36	-1984	395	-1984	-458
540984	-2048	26	-1728	295	-2432	-421
541084	-1664	0	-1280	353	-2880	-318
541192	-1024	-62	-704	284	-3328	-211
541284	-320	-105	-128	250	-3520	-176
541384	128	-167	384	179	-3584	-130
541488	512	-204	832	118	-3456	-95
541588	1152	-312	1472	25	-3200	-79
541688	1792	-373	2048	-33	-2688	-85
541788	2240	-470	2496	-131	-1984	-122
541888	2496	-505	2752	-170	-1408	-140
541984	2816	-581	2944	-237	-640	-206
542088	2880	-611	3008	-269	0	-243
542188	2880	-655	2944	-368	832	-374
542288	2816	-684	2816	-343	1728	-463
542388	2496	-688	2624	-338	2432	-507
542488	2304	-679	2368	-332	2944	-608
542588	1856	-667	1856	-318	3648	-663
542688	1408	-617	1472	-262	3968	-776
542788	768	-577	832	-218	4288	-827
542888	64	-501	256	-143	4352	-895
542984	-448	-456	-192	-96	4288	-922
543088	-1024	-371	-832	-6	4096	-952
543188	-1536	-333	-1344	31	3840	-946
543288	-1984	-233	-1792	134	3392	-931
543388	-2432	-212	-2048	166	2816	-923
543488	-2688	-101	-2368	261	2176	-861
543588	-2880	-14	-2624	344	1088	-740
543688	-2880	12	-2624	371	64	-679
543788	-2752	39	-2432	397	-960	-571
543888	-2624	44	-2176	393	-1664	-521
543984	-2304	33	-1920	389	-2176	-421
544092	-1856	21	-1536	378	-2688	-371
544192	-1280	-34	-960	311	-3200	-252
544292	-704	-65	-320	280	-3520	-204
544384	-128	-139	128	212	-3584	-147
544492	256	-172	576	172	-3584	-121
544584	1088	-267	1472	70	-3584	-87
544692	1536	-347	1792	-5	-2944	-81
544792	1792	-371	1920	-27	-2752	-90
544892	1984	-428	2240	-89	-2368	-99
544988	2304	-472	2496	-130	-1920	-120
545092	2624	-576	2880	-234	-1088	-210
545184	2880	-624	2944	-284	-192	-267
545292	3008	-673	3008	-329	960	-387
545392	2816	-693	2816	-338	2048	-480
545484	2368	-675	2368	-315	3136	-644
545584	1664	-652	1728	-293	3776	-710
545684	1088	-589	1088	-230	4160	-815
545788	256	-555	448	-191	4352	-862
545884	-320	-463	-64	-98	4416	-921
546008	-1024	-382	-832	-13	4160	-942
546088	-1344	-345	-1216	27	3968	-948
546188	-1728	-299	-1536	65	3648	-947
546288	-2240	-199	-2048	160	3008	-921
546388	-2688	-135	-2304	231	2432	-882
546488	-2752	-93	-2496	266	1792	-859
546588	-3008	-38	-2560	315	1152	-788
546688	-3008	-10	-2624	343	512	-740
546788	-2880	34	-2496	390	-448	-622
546888	-2752	42	-2304	394	-1280	-569
546984	-2560	46	-2112	387	-1728	-496
547088	-2240	41	-1856	390	-2176	-465
547188	-1984	27	-1600	373	-2496	-389
547288	-1664	12	-1216	359	-2880	-341
547388	-1216	-28	-896	316	-3264	-257
547488	-768	-66	-320	253	-3520	-239
547588	-64	-154	256	190	-3584	-134
547688	576	-264	896	79	-3520	-90
547788	1216	-311	1408	33	-3072	-89
547888	1728	-400	1920	-56	-2752	-91
547984	2112	-448	2368	-103	-2112	-106
548092	2560	-529	2688	-181	-1408	-153
548184	2752	-571	2816	-222	-832	-201
548292	3008	-652	2944	-302	320	-314
548384	2944	-682	2944	-326	1408	-409
548488	2496	-688	2496	-408	2752	-621
548588	2112	-686	2176	-326	3328	-622
548688	1664	-653	1728	-284	3776	-721
548788	1152	-627	1152	-259	4160	-771
548888	448	-552	512	-188	4352	-851
548984	-64	-514	64	-147	4416	-887
549092	-1280	-418	-768	-51	4224	-933
549184	-1280	-351	-1088	12	4096	-944
549292	-1664	-319	-1408	50	3840	-947
549384	-2048	-236	-1728	130	3392	-942
549488	-2368	-192	-2048	170	2944	-918
549588	-2688	-110	-2368	248	2432	-868
549688	-2944	-86	-2560	280	1664	-839
549788	-3008	-32	-2560	323	832	-780
549888	-3008	-5	-2496	348	192	-737
549984	-2880	34	-2496	387	-576	-620
550084	-2752	44	-2304	390	-1280	-555
550184	-2368	49	-1920	348	-2048	-465
550292	-2048	22	-1600	361	-2688	-358
550384	-1664	-1	-1152	341	-2880	-309
550492	-960	-64	-576	270	-3328	-207
550592	-384	-97	0	238	-3520	-171
550692	128	-185	384	157	-3584	-118
550792	768	-251	960	88	-3328	-94
550892	1664	-390	1856	-45	-2816	-86
550984	2176	-457	2240	-107	-2112	-109
551088	2624	-594	2752	-239	-1088	-217
551188	3008	-645	3008	-287	384	-301
551288	2944	-691	2816	-328	1600	-447
551388	2560	-696	2624	-332	2560	-529
551488	2176	-682	2112	-318	3392	-641
551588	1600	-663	1600	-297	3840	-696
551688	1024	-601	1088	-273	4160	-820
551788	384	-519	512	-146	4352	-887
551888	-256	-473	-128	-104	4352	-915
551984	-768	-370	-768	-40	4288	-960
552088	-1600	-320	-1216	45	3840	-952
552188	-2112	-214	-1728	150	3328	-926
552288	-2560	-158	-2112	200	2752	-899
552388	-2880	-62	-2496	290	1792	-825
552488	-3136	-25	-2560	320	832	-775
552588	-3072	16	-2496	366	0	-680
552688	-2944	40	-2368	377	-832	-639
552788	-2752	51	-2304	387	-1216	-567
552888	-2624	48	-2112	384	-1600	-537
552984	-2432	51	-1984	387	-1984	-497
553092	-2304	44	-1792	378	-2176	-431
553184	-2048	36	-1536	368	-2560	-397
553284	-1792	18	-1344	355	-2816	-337
553392	-1472	1	-1088	337	-3072	-299
553488	-1152	-21	-768	311	-3328	-257
553588	-1024	-34	-576	306	-3392	-248
553688	-832	-36	-448	295	-3456	-236
553788	-768	-43	-384	290	-3392	-226
553888	-576	-71	-192	266	-3456	-204
554000	-384	-81	0	214	-3648	-201
554088	-256	-83	0	245	-3584	-180
554188	-256	-87	64	248	-3584	-184
554288	-320	-83	0	251	-3520	-185
554388	-256	-93	0	239	-3584	-175
554588	-128	-101	128	236	-3584	-173
554688	-64	-107	128	231	-3520	-169
554788	-128	-112	128	236	-3520	-164
554888	-64	-108	128	242	-3648	-173
554984	0	-110	192	247	-3584	-167
555088	-192	-112	0	242	-3520	-166
555188	-64	-123	128	249	-3584	-163
555288	-64	-129	128	251	-3584	-169
555388	0	-147	192	236	-3648	-154
555488	64	-152	448	245	-3584	-174
555588	0	-153	320	240	-3584	-155
555688	64	-159	384	241	-3584	-147
555788	64	-167	384	240	-3584	-146
555888	64	-164	384	242	-3520	-147
555984	0	-164	384	244	-3584	-144
556084	64	-170	448	246	-3584	-145
556184	128	-168	384	219	-3648	-166
556284	64	-176	384	242	-3648	-142
556384	128	-177	448	237	-3584	-143
556484	128	-182	512	236	-3584	-143
556592	-64	-178	704	227	-3776	-143
556684	192	-205	704	190	-3520	-120
556784	384	-234	1024	150	-3392	-103
556884	768	-276	1600	79	-3264	-84
557008	1088	-339	2048	-23	-2880	-82
557088	1408	-385	2560	-80	-2496	-93
557188	1792	-454	3072	-185	-1856	-141
557288	1920	-482	3328	-226	-1216	-162
557388	2176	-525	3520	-294	-576	-219
557488	2176	-544	3648	-322	-64	-256
557588	2240	-586	3584	-374	768	-356
557688	2112	-596	3328	-427	1856	-448
557788	1920	-614	2816	-395	2944	-573
557888	1536	-598	2432	-376	3520	-648
557984	960	-545	1536	-291	4032	-790
558084	384	-508	704	-234	4352	-854
558192	-256	-423	-384	-88	4416	-928
558292	-960	-317	-1216	63	4032	-949
558392	-1344	-270	-1920	129	3520	-938
558488	-1856	-191	-2560	255	2880	-897
558588	-2176	-150	-2880	308	1920	-857
558684	-2176	-95	-3136	375	1216	-783
558788	-2304	-77	-3200	403	512	-737
558888	-2304	-41	-3072	460	-448	-599
559000	-1984	-33	-2688	466	-1600	-539
559088	-1792	-38	-2368	451	-2112	-434
559188	-1536	-48	-1984	437	-2496	-381
559288	-1088	-89	-1280	367	-3136	-263
559388	-576	-118	-448	324	-3456	-205
559488	-64	-185	256	234	-3584	-151
559588	384	-221	832	158	-3456	-105
559688	896	-307	1792	-49	-3200	-106
559788	1344	-407	2560	-113	-2624	-102
559888	1728	-444	3008	-163	-1984	-120
559984	1920	-510	3200	-306	-1216	-209
560088	2176	-548	3584	-312	-256	-248
560188	2240	-599	3584	-382	896	-386
560288	2176	-612	3264	-398	1920	-459
560388	1856	-611	3072	-389	2688	-573
560488	1536	-598	2304	-370	3456	-659
560588	1152	-563	1728	-306	3968	-775
560688	512	-530	960	-255	4224	-829
560788	0	-457	64	-144	4480	-903
560888	-384	-427	-576	-100	4288	-922
560984	-960	-339	-1216	26	4096	-947
561084	-1408	-293	-1920	60	3584	-951
561184	-1856	-212	-2496	212	2752	-904
561284	-2112	-165	-2816	277	2112	-875
561392	-2304	-71	-3136	409	576	-733
561488	-2176	-32	-2880	460	-960	-566
561584	-2176	-34	-2688	456	-1536	-501
561684	-1728	-46	-2176	431	-2368	-368
561788	-1216	-63	-1344	399	-2944	-299
561888	-640	-131	-512	304	-3392	-193
562000	-64	-160	192	270	-3584	-172
562088	256	-235	832	134	-3520	-98
562188	896	-289	1664	57	-3136	-86
562288	1408	-404	2368	-105	-2496	-104
562388	1920	-461	3136	-182	-1536	-136
562488	2240	-545	3520	-308	-384	-238
562588	2368	-603	3648	-381	704	-397
562688	2240	-617	3328	-395	1856	-471
562788	1856	-608	2752	-381	2944	-626
562888	1408	-596	2112	-349	3712	-698
562984	896	-539	1408	-269	4160	-812
563092	192	-501	256	-215	4544	-862
563192	-256	-424	-320	-89	4352	-925
563292	-960	-376	-1024	-21	4032	-945
563392	-1344	-266	-1856	132	3712	-940
563488	-1856	-206	-2560	223	2816	-911
563588	-2240	-99	-3008	370	1536	-793
563684	-2304	-56	-3072	426	128	-694
563788	-2304	-27	-2944	452	-896	-563
563888	-1920	-33	-2432	445	-1984	-424
564008	-1472	-43	-1728	378	-2752	-382
564088	-1216	-97	-1216	340	-3136	-235
564188	-448	-133	-320	286	-3456	-180
564288	64	-213	576	163	-3584	-115
564388	704	-255	1344	109	-3392	-95
564488	1088	-336	1856	-2	-3072	-82
564588	1472	-382	2432	-69	-2432	-97
564688	1792	-477	3008	-205	-1664	-150
564788	2112	-515	3328	-260	-768	-188
564888	2304	-582	3520	-344	192	-301
564984	2304	-601	3456	-430	1216	-395
565088	2048	-616	3136	-398	2432	-538
565188	1664	-613	2432	-381	3392	-617
565288	1152	-574	1792	-314	3904	-759
565388	640	-513	960	-222	4224	-851
565488	64	-470	128	-158	4416	-897
565588	-448	-371	-576	-17	4288	-943
565688	-1088	-324	-1408	55	3840	-952
565788	-1664	-232	-2112	182	3264	-924
565888	-2048	-192	-2688	235	2496	-899
565984	-2240	-115	-2944	343	1728	-820
566084	-2304	-84	-3072	340	704	-801
566184	-2432	-50	-3008	428	-64	-676
566292	-2304	-32	-2944	444	-960	-626
566392	-2112	-19	-2624	454	-1600	-507
566484	-1792	-26	-2176	443	-2240	-434
566584	-1344	-58	-1472	390	-3008	-301
566684	-704	-85	-768	351	-3328	-250
566784	-320	-157	0	242	-3584	-151
566884	256	-256	832	114	-3520	-93
567008	1152	-315	1984	22	-3072	-91
567088	1536	-432	2496	-140	-2432	-113
567188	2112	-491	3136	-253	-1280	-162
567288	2304	-587	3584	-345	128	-309
567388	2432	-603	3456	-366	1152	-372
567488	2240	-623	3264	-474	1920	-495
567588	2048	-625	2944	-389	2688	-533
567688	1664	-611	2432	-362	3328	-654
567788	1280	-598	1856	-342	3840	-707
567888	768	-540	1216	-263	4224	-821
567984	192	-499	320	-199	4352	-873
568092	-448	-380	-704	-24	4224	-947
568192	-1344	-263	-1536	131	3776	-938
568292	-1856	-210	-2368	205	2880	-913
568392	-2176	-114	-2816	332	1920	-834
568484	-2368	-82	-3072	330	896	-799
568588	-2432	-36	-3072	427	64	-658
568688	-2304	-20	-2880	444	-832	-592
568788	-2112	-19	-2432	446	-1792	-463
568888	-1600	-32	-1856	427	-2624	-379
569000	-1024	-78	-1088	355	-3200	-255
569088	-512	-113	-320	281	-3520	-225
569188	128	-199	448	185	-3584	-116
569288	640	-246	1216	119	-3392	-91
569388	1152	-341	1856	-1	-2880	-85
569488	1792	-463	2560	-172	-2176	-133
569588	2176	-506	3264	-233	-1088	-172
569688	2368	-563	3392	-307	-256	-248
569788	2432	-596	3456	-341	512	-304
569888	2304	-627	3328	-382	1408	-436
569984	2240	-629	3008	-423	2368	-527
570084	1792	-622	2432	-362	3264	-642
570192	1408	-606	1984	-347	3840	-688
570292	1088	-574	1472	-301	4032	-764
570392	576	-553	832	-269	4288	-810
570488	128	-481	192	-156	4480	-890
570588	-512	-428	-384	-93	4416	-928
570688	-1088	-325	-1408	61	3968	-946
570784	-1600	-277	-2048	104	3648	-941
570888	-2048	-183	-2560	234	2624	-901
571008	-2368	-119	-2880	319	1856	-841
571088	-2432	-93	-3072	348	1152	-801
571188	-2496	-52	-3008	411	384	-710
571288	-2368	-29	-2944	430	-384	-667
571388	-2304	-13	-2752	449	-1152	-540
